transcript_id,1101.2.gtf,1548.2.gtf,1628.2.gtf,Sample4.2.gtf,Sample5.2.gtf,Sample6.2.gtf
Montipora_capitata_PredGene_g49142.t1,163,140,158,2,4,3
Montipora_capitata_PredGene_g63503.t1,1,0,1,8,6,7
Montipora_capitata_PredGene_g21687.t1,19,6,5,4,13,3
Montipora_capitata_PredGene_g54340.t1,5637,4145,4021,554,147,449
Montipora_capitata_PredGene_g68488.t1,0,0,0,36,18,21
Montipora_capitata_PredGene_g27956.t1,240,161,108,7,7,4
Montipora_capitata_PredGene_g20751.t1,16,1,0,9,8,6
Montipora_capitata_PredGene_g48866.t1,149,174,135,19,21,14
Montipora_capitata_PredGene_g42993.t1,0,0,0,1,8,11
Montipora_capitata_PredGene_g53786.t1,1260,1140,843,73,49,63
Montipora_capitata_PredGene_adi2mcaRNA3941_R9.t1,0,0,0,8,14,8
Montipora_capitata_PredGene_g52645.t1,0,0,0,2,5,3
Montipora_capitata_PredGene_g41751.t1,61,47,27,20,22,18
Montipora_capitata_PredGene_adi2mcaRNA24815_R0.t1,23,0,0,54,50,40
Montipora_capitata_PredGene_g32363.t1,0,4,0,2,5,0
Montipora_capitata_PredGene_adi2mcaRNA29114_R5.t1,2,0,0,38,30,27
Montipora_capitata_PredGene_g57652.t1,115,81,39,10,15,9
Montipora_capitata_PredGene_g42307.t1,65,29,31,26,24,16
Montipora_capitata_PredGene_g48079.t1,1261,1085,1102,12,10,13
Montipora_capitata_PredGene_adi2mcaRNA38234_R3.t1,0,0,0,0,9,22
Montipora_capitata_PredGene_adi2mcaRNA13805_R2.t1,0,0,0,22,15,11
Montipora_capitata_PredGene_g44522.t1,0,0,0,18,5,5
Montipora_capitata_PredGene_g27850.t1,35,93,41,12,24,20
Montipora_capitata_PredGene_g54200.t1,36,22,7,22,14,13
Montipora_capitata_PredGene_g23247.t1,3,4,0,10,15,8
Montipora_capitata_PredGene_adi2mcaRNA33595_R2.t1,34,0,0,70,62,97
Montipora_capitata_PredGene_g36902.t1,1,0,1,1,1,1
Montipora_capitata_PredGene_g47282.t1,0,0,0,7,2,13
Montipora_capitata_PredGene_g48864.t1,59,85,54,14,9,10
Montipora_capitata_PredGene_g38905.t1,0,0,0,5,0,0
Montipora_capitata_PredGene_g53491.t1,120,168,87,28,19,9
Montipora_capitata_PredGene_g38877.t1,0,0,0,24,14,6
Montipora_capitata_PredGene_adi2mcaRNA3095_R0.t1,74,50,42,34,25,28
Montipora_capitata_PredGene_g34620.t1,44,69,164,73,89,85
Montipora_capitata_PredGene_g70186.t1,8,14,2,4,0,0
Montipora_capitata_PredGene_g37311.t1,14,24,40,11,9,17
Montipora_capitata_PredGene_g49140.t1,134,122,62,12,15,23
Montipora_capitata_PredGene_g9431.t1,0,0,0,6,10,14
Montipora_capitata_PredGene_adi2mcaRNA33254_R2.t1,6,0,0,2,3,2
Montipora_capitata_PredGene_g25034.t1,19,13,6,15,26,16
Montipora_capitata_PredGene_g23034.t1,1315,1025,1296,6,13,15
Montipora_capitata_PredGene_g21685.t1,166,150,231,16,25,13
Montipora_capitata_PredGene_g9319.t1,5,0,0,11,4,0
Montipora_capitata_PredGene_g29229.t1,34,84,34,15,13,27
Montipora_capitata_PredGene_g54990.t1,34,29,39,29,32,39
Montipora_capitata_PredGene_g37296.t1,3,0,2,11,20,14
Montipora_capitata_PredGene_g17870.t1,56,98,15,24,30,26
Montipora_capitata_PredGene_adi2mcaRNA28340_R2.t1,0,0,0,0,6,8
Montipora_capitata_PredGene_g21336.t1,0,0,0,26,16,20
Montipora_capitata_PredGene_g68437.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_g70184.t1,72,80,102,6,8,5
Montipora_capitata_PredGene_g13039.t1,244,136,68,4,9,17
Montipora_capitata_PredGene_g46812.t1,0,0,0,2,3,2
Montipora_capitata_PredGene_adi2mcaRNA20281_R0.t1,22,61,18,1,0,5
Montipora_capitata_PredGene_g20761.t1,7,5,0,35,18,14
Montipora_capitata_PredGene_g52312.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_g48036.t1,0,0,0,10,8,12
Montipora_capitata_PredGene_g67963.t1,0,0,0,13,11,24
Montipora_capitata_PredGene_g52647.t1,44,64,40,0,6,5
Montipora_capitata_PredGene_g49684.t1,0,0,0,0,14,0
Montipora_capitata_PredGene_g24503.t1,0,0,0,3,7,6
Montipora_capitata_PredGene_adi2mcaRNA14314_R6.t1,6,0,0,52,19,45
Montipora_capitata_PredGene_g24846.t1,0,0,0,5,10,8
Montipora_capitata_PredGene_g68412.t1,0,0,0,23,13,12
Montipora_capitata_PredGene_g26859.t1,6,9,0,16,14,9
Montipora_capitata_PredGene_g58242.t1,0,0,0,0,2,0
Montipora_capitata_PredGene_g31484.t1,0,0,0,4,7,7
Montipora_capitata_PredGene_g47696.t1,0,6,1,8,5,11
Montipora_capitata_PredGene_adi2mcaRNA24898_R6.t1,0,0,0,36,34,21
Montipora_capitata_PredGene_g44297.t1,0,0,0,14,7,8
Montipora_capitata_PredGene_g39484.t1,5,0,2,35,12,14
Montipora_capitata_PredGene_g26542.t1,81,75,26,60,29,27
Montipora_capitata_PredGene_g19847.t1,1,3,0,9,2,4
Montipora_capitata_PredGene_adi2mcaRNA39990_R2.t1,0,2,0,21,12,9
Montipora_capitata_PredGene_g65282.t1,20,21,32,34,19,35
Montipora_capitata_PredGene_g40640.t1,17,9,21,20,16,24
Montipora_capitata_PredGene_g44269.t1,0,0,0,6,4,6
Montipora_capitata_PredGene_g27852.t1,208,294,121,0,0,4
Montipora_capitata_PredGene_g1782.t1,0,0,0,8,5,5
Montipora_capitata_PredGene_g45362.t1,0,0,0,4,3,7
Montipora_capitata_PredGene_g1634.t1,0,0,195,21,18,17
Montipora_capitata_PredGene_g31271.t1,0,0,0,9,10,8
Montipora_capitata_PredGene_g54509.t1,8,0,5,13,16,9
Montipora_capitata_PredGene_g52310.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_g24501.t1,44,260,33,68,104,132
Montipora_capitata_PredGene_g36923.t1,0,0,0,10,8,8
Montipora_capitata_PredGene_adi2mcaRNA6058_R1.t1,392,393,283,38,37,33
Montipora_capitata_PredGene_g10738.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_g33734.t1,0,5,6,17,16,20
Montipora_capitata_PredGene_g43475.t1,0,0,0,8,11,12
Montipora_capitata_PredGene_g6819.t1,0,0,0,4,2,4
Montipora_capitata_PredGene_g5052.t1,823,634,731,8,8,12
Montipora_capitata_PredGene_g45762.t1,0,0,0,2,13,4
Montipora_capitata_PredGene_g14986.t1,3,83,93,6,13,13
Montipora_capitata_PredGene_g37252.t1,0,0,0,3,2,0
Montipora_capitata_PredGene_g17480.t1,0,0,0,6,5,6
Montipora_capitata_PredGene_adi2mcaRNA11591_R0.t1,47,98,56,23,29,24
Montipora_capitata_PredGene_adi2mcaRNA11174_R0.t1,687,477,653,49,23,47
Montipora_capitata_PredGene_g11810.t1,0,0,0,2,6,4
Montipora_capitata_PredGene_adi2mcaRNA908_R1.t1,0,0,0,15,11,20
Montipora_capitata_PredGene_g55957.t1,0,0,0,4,1,4
Montipora_capitata_PredGene_g68435.t1,105,100,71,29,25,30
Montipora_capitata_PredGene_g22471.t1,10,18,17,14,11,19
Montipora_capitata_PredGene_g39486.t1,20,12,8,0,0,0
Montipora_capitata_PredGene_g58691.t1,0,0,0,8,0,0
Montipora_capitata_PredGene_adi2mcaRNA26243_R0.t1,0,8,0,40,27,45
Montipora_capitata_PredGene_g30446.t1,4,0,5,11,11,0
Montipora_capitata_PredGene_g11110.t1,6135,6060,7430,25,8,10
Montipora_capitata_PredGene_g66813.t1,0,1,1,1,0,0
Montipora_capitata_PredGene_g42465.t1,0,0,0,2,5,5
Montipora_capitata_PredGene_g21334.t1,20,0,14,16,16,31
Montipora_capitata_PredGene_g48889.t1,0,1,0,14,8,8
Montipora_capitata_PredGene_g45091.t1,0,0,0,8,8,0
Montipora_capitata_PredGene_g16351.t1,20,9,12,13,4,7
Montipora_capitata_PredGene_g31486.t1,129,75,96,19,20,13
Montipora_capitata_PredGene_g14558.t1,0,0,0,4,2,9
Montipora_capitata_PredGene_adi2mcaRNA39990_R0.t1,0,0,0,12,7,6
Montipora_capitata_PredGene_g13185.t1,0,3,2,3,0,5
Montipora_capitata_PredGene_g69389.t1,3,0,0,4,5,5
Montipora_capitata_PredGene_g49232.t1,3,12,2,18,35,16
Montipora_capitata_PredGene_g17197.t1,0,0,0,2,3,4
Montipora_capitata_PredGene_g20529.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_g49801.t1,0,0,0,36,28,26
Montipora_capitata_PredGene_g69273.t1,0,0,0,1,0,0
Montipora_capitata_PredGene_g62139.t1,112,92,74,11,19,27
Montipora_capitata_PredGene_g24844.t1,0,0,0,25,29,48
Montipora_capitata_PredGene_g34992.t1,88,50,38,17,15,16
Montipora_capitata_PredGene_g41675.t1,757,536,453,41,42,50
Montipora_capitata_PredGene_g30821.t1,1,4,4,69,25,53
Montipora_capitata_PredGene_g6386.t1,0,0,0,2,2,5
Montipora_capitata_PredGene_g35504.t1,564,501,395,174,81,122
Montipora_capitata_PredGene_g6856.t1,36,7,34,9,11,6
Montipora_capitata_PredGene_g27361.t1,0,0,0,8,7,4
Montipora_capitata_PredGene_g2316.t1,10,2,10,42,40,39
Montipora_capitata_PredGene_g44329.t1,0,0,0,5,7,3
Montipora_capitata_PredGene_g1636.t1,0,0,0,27,7,13
Montipora_capitata_PredGene_g33174.t1,92,127,7,18,14,11
Montipora_capitata_PredGene_g66048.t1,297,243,192,29,34,31
Montipora_capitata_PredGene_g58019.t1,416,293,131,37,35,32
Montipora_capitata_PredGene_g69271.t1,0,0,0,16,23,15
Montipora_capitata_PredGene_g36091.t1,0,0,2,9,7,8
Montipora_capitata_PredGene_g39697.t1,168,116,94,3,7,4
Montipora_capitata_PredGene_g68785.t1,54,30,53,15,5,7
Montipora_capitata_PredGene_g56154.t1,0,0,0,38,18,37
Montipora_capitata_PredGene_adi2mcaRNA1494_R0.t1,413,648,884,54,55,73
Montipora_capitata_PredGene_g11812.t1,0,0,0,0,1,0
Montipora_capitata_PredGene_g55035.t1,4,8,3,24,38,30
Montipora_capitata_PredGene_g60586.t1,1061,859,435,27,29,31
Montipora_capitata_PredGene_g45443.t1,199,1419,848,12,5,6
Montipora_capitata_PredGene_g1375.t1,111,91,51,10,13,6
Montipora_capitata_PredGene_adi2mcaRNA32789_R4.t1,0,0,0,1,3,5
Montipora_capitata_PredGene_g41788.t1,467,37,193,25,24,33
Montipora_capitata_PredGene_g23558.t1,11,11,7,59,52,73
Montipora_capitata_PredGene_g54496.t1,0,0,0,16,35,23
Montipora_capitata_PredGene_g17386.t1,228,276,98,8,3,2
Montipora_capitata_PredGene_g1074.t1,0,3,0,35,23,29
Montipora_capitata_PredGene_g59881.t1,0,0,0,14,2,5
Montipora_capitata_PredGene_g45093.t1,0,2,0,7,3,1
Montipora_capitata_PredGene_g13187.t1,6,2,9,10,12,15
Montipora_capitata_PredGene_g45843.t1,0,0,0,0,14,12
Montipora_capitata_PredGene_g64778.t1,0,0,0,4,2,1
Montipora_capitata_PredGene_g39415.t1,177,125,96,4,12,22
Montipora_capitata_PredGene_g47596.t1,355,266,315,11,13,14
Montipora_capitata_PredGene_g28375.t1,31,16,25,10,3,4
Montipora_capitata_PredGene_g18913.t1,1,2,0,4,4,4
Montipora_capitata_PredGene_g56103.t1,54,0,11,39,46,58
Montipora_capitata_PredGene_g22345.t1,1404,1498,609,52,53,67
Montipora_capitata_PredGene_adi2mcaRNA7052_R1.t1,653,536,401,22,13,16
Montipora_capitata_PredGene_g19212.t1,405,269,233,25,19,17
Montipora_capitata_PredGene_adi2mcaRNA5066_R0.t1,677,620,411,30,24,22
Montipora_capitata_PredGene_g30823.t1,2,0,2,15,4,10
Montipora_capitata_PredGene_g41989.t1,92,42,17,15,6,8
Montipora_capitata_PredGene_g49822.t1,0,0,51,11,13,16
Montipora_capitata_PredGene_g47389.t1,280,159,190,27,20,22
Montipora_capitata_PredGene_g45841.t1,0,0,0,6,0,0
Montipora_capitata_PredGene_g53665.t1,0,0,0,13,4,4
Montipora_capitata_PredGene_g4579.t1,0,2,0,34,24,11
Montipora_capitata_PredGene_g8247.t1,0,0,0,22,5,12
Montipora_capitata_PredGene_g48635.t1,1160,780,720,19,19,17
Montipora_capitata_PredGene_g38262.t1,74,37,52,11,8,13
Montipora_capitata_PredGene_g52601.t1,23,170,50,18,6,31
Montipora_capitata_PredGene_g25775.t1,3,2,2,18,21,28
Montipora_capitata_PredGene_g5810.t1,0,0,0,36,35,33
Montipora_capitata_PredGene_g26861.t1,5,0,0,6,13,16
Montipora_capitata_PredGene_g65021.t1,0,0,0,8,9,6
Montipora_capitata_PredGene_g66668.t1,0,0,1,2,3,2
Montipora_capitata_PredGene_g4928.t1,91,42,8,7,18,26
Montipora_capitata_PredGene_g54494.t1,791,642,631,73,83,72
Montipora_capitata_PredGene_g70898.t1,125,77,93,64,34,44
Montipora_capitata_PredGene_g45441.t1,148,107,158,27,11,15
Montipora_capitata_PredGene_g1377.t1,210,167,279,16,10,14
Montipora_capitata_PredGene_g48585.t1,1126,1630,1184,33,38,30
Montipora_capitata_PredGene_g28109.t1,69,56,70,11,15,19
Montipora_capitata_PredGene_g3034.t1,0,0,0,0,3,0
Montipora_capitata_PredGene_g18911.t1,53,4,24,0,0,8
Montipora_capitata_PredGene_g36118.t1,165,64,50,51,41,60
Montipora_capitata_PredGene_g61369.t1,0,0,0,0,7,4
Montipora_capitata_PredGene_g26342.t1,341,389,893,19,28,14
Montipora_capitata_PredGene_g60447.t1,0,0,0,4,9,20
Montipora_capitata_PredGene_g38638.t1,19,10,0,23,11,6
Montipora_capitata_PredGene_g28377.t1,5191,431,469,580,7,28
Montipora_capitata_PredGene_g6641.t1,0,0,0,1,4,7
Montipora_capitata_PredGene_g32727.t1,0,0,0,12,13,18
Montipora_capitata_PredGene_g23964.t1,0,0,0,34,12,15
Montipora_capitata_PredGene_g70547.t1,257,240,138,18,12,18
Montipora_capitata_PredGene_g20432.t1,0,0,0,1,1,3
Montipora_capitata_PredGene_g50001.t1,0,0,0,13,8,11
Montipora_capitata_PredGene_g66820.t1,3253,804,2215,6,9,0
Montipora_capitata_PredGene_adi2mcaRNA37538_R3.t1,0,0,0,3,6,12
Montipora_capitata_PredGene_adi2mcaRNA4649_R6.t1,0,0,0,4,2,3
Montipora_capitata_PredGene_g64834.t1,0,10,5,20,10,6
Montipora_capitata_PredGene_g17374.t1,0,0,0,2,24,21
Montipora_capitata_PredGene_g9879.t1,262,187,66,36,40,38
Montipora_capitata_PredGene_g35436.t1,331,240,344,10,10,16
Montipora_capitata_PredGene_g30921.t1,0,0,0,8,10,11
Montipora_capitata_PredGene_adi2mcaRNA9646_R1.t1,2,97,88,19,24,19
Montipora_capitata_PredGene_g51925.t1,0,0,0,18,9,27
Montipora_capitata_PredGene_g43269.t1,349,370,183,24,27,40
Montipora_capitata_PredGene_adi2mcaRNA26831_R1.t1,1817,1359,1528,64,31,55
Montipora_capitata_PredGene_g49270.t1,0,0,38,14,16,12
Montipora_capitata_PredGene_adi2mcaRNA7037_R3.t1,32,103,245,23,22,19
Montipora_capitata_PredGene_g71417.t1,187,37,154,45,31,53
Montipora_capitata_PredGene_g2433.t1,0,3,0,5,5,5
Montipora_capitata_PredGene_g32296.t1,275,231,308,4,8,0
Montipora_capitata_PredGene_g68248.t1,0,0,0,3,1,2
Montipora_capitata_PredGene_g52462.t1,324,214,278,19,8,12
Montipora_capitata_PredGene_g58274.t1,363,457,320,0,14,18
Montipora_capitata_PredGene_g6453.t1,119,120,47,14,12,15
Montipora_capitata_PredGene_g27911.t1,31,31,36,10,0,7
Montipora_capitata_PredGene_g53120.t1,0,0,0,9,0,7
Montipora_capitata_PredGene_g31014.t1,7,0,19,0,0,0
Montipora_capitata_PredGene_g43123.t1,8,0,11,12,2,10
Montipora_capitata_PredGene_adi2mcaRNA17126_R1.t1,0,0,0,4,4,0
Montipora_capitata_PredGene_g30762.t1,0,0,0,7,6,3
Montipora_capitata_PredGene_g18671.t1,0,0,0,4,6,2
Montipora_capitata_PredGene_g65538.t1,13,4,0,18,20,14
Montipora_capitata_PredGene_g56182.t1,0,0,2,11,5,9
Montipora_capitata_PredGene_g34291.t1,0,0,0,24,17,11
Montipora_capitata_PredGene_adi2mcaRNA7657_R3.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA18870_R2.t1,3,0,2,13,9,5
Montipora_capitata_PredGene_g43391.t1,11,5,0,16,14,7
Montipora_capitata_PredGene_g65269.t1,0,0,0,4,2,4
Montipora_capitata_PredGene_g27492.t1,0,0,0,5,8,11
Montipora_capitata_PredGene_g64107.t1,0,1,0,8,11,11
Montipora_capitata_PredGene_g42008.t1,83,101,92,23,18,26
Montipora_capitata_PredGene_adi2mcaRNA29492_R0.t1,265,272,186,134,125,102
Montipora_capitata_PredGene_g49251.t1,75,33,31,30,20,20
Montipora_capitata_PredGene_g9125.t1,9,32,45,26,9,12
Montipora_capitata_PredGene_g58693.t1,0,0,0,6,0,1
Montipora_capitata_PredGene_g7127.t1,0,1,0,11,7,9
Montipora_capitata_PredGene_g68726.t1,0,3,9,10,13,8
Montipora_capitata_PredGene_g59846.t1,0,0,0,10,6,8
Montipora_capitata_PredGene_g28380.t1,4,0,0,10,10,5
Montipora_capitata_PredGene_g10276.t1,105,101,0,6,6,6
Montipora_capitata_PredGene_g43121.t1,117,21,5,12,17,7
Montipora_capitata_PredGene_g27913.t1,0,0,0,0,3,6
Montipora_capitata_PredGene_g46959.t1,88,90,70,11,8,11
Montipora_capitata_PredGene_g42467.t1,0,0,0,5,0,7
Montipora_capitata_PredGene_g32812.t1,0,0,0,17,8,5
Montipora_capitata_PredGene_adi2mcaRNA32424_R2.t1,19,9,0,20,32,34
Montipora_capitata_PredGene_g4067.t1,0,0,22,0,0,14
Montipora_capitata_PredGene_g69866.t1,1009,1005,550,121,35,71
Montipora_capitata_PredGene_g57834.t1,0,6,0,6,4,4
Montipora_capitata_PredGene_g70545.t1,1098,1763,476,68,74,55
Montipora_capitata_PredGene_adi2mcaRNA3824_R0.t1,17,16,10,24,23,11
Montipora_capitata_PredGene_g20430.t1,0,4,2,7,3,13
Montipora_capitata_PredGene_g61509.t1,0,0,0,0,2,5
Montipora_capitata_PredGene_g27044.t1,54,19,39,15,13,14
Montipora_capitata_PredGene_adi2mcaRNA9463_R6.t1,3,3,2,14,11,10
Montipora_capitata_PredGene_adi2mcaRNA12124_R0.t1,0,0,0,14,15,9
Montipora_capitata_PredGene_g20656.t1,0,0,0,21,16,14
Montipora_capitata_PredGene_g3319.t1,0,0,0,24,20,14
Montipora_capitata_PredGene_g649.t1,6,52,13,2,7,0
Montipora_capitata_PredGene_g34401.t1,982,984,727,12,18,17
Montipora_capitata_PredGene_g12169.t1,291,193,39,31,27,0
Montipora_capitata_PredGene_g70129.t1,0,0,0,6,4,11
Montipora_capitata_PredGene_adi2mcaRNA23738_R1.t1,0,0,13,12,16,15
Montipora_capitata_PredGene_g55486.t1,7,4,0,16,13,2
Montipora_capitata_PredGene_g65633.t1,0,0,0,5,2,12
Montipora_capitata_PredGene_g41285.t1,1259,927,548,28,18,25
Montipora_capitata_PredGene_g14106.t1,776,911,737,11,12,12
Montipora_capitata_PredGene_g22307.t1,0,4,0,13,14,13
Montipora_capitata_PredGene_g36913.t1,194,138,296,13,11,20
Montipora_capitata_PredGene_g19157.t1,0,0,0,0,0,2
Montipora_capitata_PredGene_g48071.t1,424,280,317,6,6,12
Montipora_capitata_PredGene_g46381.t1,7,9,0,0,3,0
Montipora_capitata_PredGene_g4157.t1,4,6,0,13,15,9
Montipora_capitata_PredGene_g26166.t1,0,0,0,8,14,2
Montipora_capitata_PredGene_g64712.t1,72,145,110,5,5,10
Montipora_capitata_PredGene_g13474.t1,3,0,0,7,6,10
Montipora_capitata_PredGene_g6803.t1,0,0,0,22,19,23
Montipora_capitata_PredGene_g30760.t1,0,0,0,9,12,11
Montipora_capitata_PredGene_g48621.t1,86,148,54,10,7,9
Montipora_capitata_PredGene_g51217.t1,0,41,6,3,2,0
Montipora_capitata_PredGene_g57731.t1,0,0,0,7,5,11
Montipora_capitata_PredGene_g34137.t1,0,0,0,4,4,0
Montipora_capitata_PredGene_g62753.t1,0,0,0,12,9,13
Montipora_capitata_PredGene_g60383.t1,2951,2647,1778,235,226,285
Montipora_capitata_PredGene_g44225.t1,2,3,9,7,2,3
Montipora_capitata_PredGene_g66479.t1,3,0,3,4,4,3
Montipora_capitata_PredGene_g59010.t1,4,2,9,5,5,6
Montipora_capitata_PredGene_g71316.t1,0,7,0,21,8,5
Montipora_capitata_PredGene_g46601.t1,0,4,5,2,13,8
Montipora_capitata_PredGene_adi2mcaRNA3846_R0.t1,132,110,125,43,32,53
Montipora_capitata_PredGene_g16327.t1,0,0,0,6,6,4
Montipora_capitata_PredGene_g9127.t1,1573,2067,975,10,13,20
Montipora_capitata_PredGene_g55186.t1,160,234,213,17,9,22
Montipora_capitata_PredGene_g19446.t1,0,0,0,17,9,12
Montipora_capitata_PredGene_g65610.t1,0,0,0,9,6,3
Montipora_capitata_PredGene_g10162.t1,0,0,4,15,5,21
Montipora_capitata_PredGene_g28412.t1,0,0,0,7,2,10
Montipora_capitata_PredGene_g48073.t1,66,105,143,12,17,8
Montipora_capitata_PredGene_g20295.t1,0,0,0,20,10,8
Montipora_capitata_PredGene_g10613.t1,0,0,70,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA36118_R0.t1,17,48,36,24,17,21
Montipora_capitata_PredGene_g13544.t1,11,0,0,9,0,5
Montipora_capitata_PredGene_adi2mcaRNA37907_R0.t1,1342,680,402,42,14,20
Montipora_capitata_PredGene_g32370.t1,32,17,7,30,18,26
Montipora_capitata_PredGene_g30493.t1,355,189,369,22,9,8
Montipora_capitata_PredGene_g276.t1,0,0,0,3,3,6
Montipora_capitata_PredGene_g32196.t1,29,40,16,3,5,6
Montipora_capitata_PredGene_g41287.t1,0,0,0,1,2,2
Montipora_capitata_PredGene_g56965.t1,88,56,51,2,7,4
Montipora_capitata_PredGene_g46603.t1,0,0,0,11,8,7
Montipora_capitata_PredGene_g53208.t1,0,0,0,3,15,7
Montipora_capitata_PredGene_g24407.t1,213,190,193,10,11,25
Montipora_capitata_PredGene_adi2mcaRNA14116_R8.t1,2,0,0,3,1,2
Montipora_capitata_PredGene_g4962.t1,167,18,147,3,3,8
Montipora_capitata_PredGene_g3357.t1,0,0,0,15,19,19
Montipora_capitata_PredGene_adi2mcaRNA29038_R0.t1,172,88,164,18,13,21
Montipora_capitata_PredGene_g57932.t1,27,118,125,21,0,9
Montipora_capitata_PredGene_g14091.t1,0,0,0,16,12,11
Montipora_capitata_PredGene_g49831.t1,0,0,0,11,13,12
Montipora_capitata_PredGene_g36911.t1,28,69,41,2,0,8
Montipora_capitata_PredGene_g65631.t1,0,0,0,19,14,10
Montipora_capitata_PredGene_g9320.t1,0,0,0,0,4,0
Montipora_capitata_PredGene_g41853.t1,0,0,0,6,6,4
Montipora_capitata_PredGene_g23334.t1,0,0,0,9,5,6
Montipora_capitata_PredGene_g18795.t1,129,120,63,5,5,6
Montipora_capitata_PredGene_g32789.t1,0,0,0,4,5,1
Montipora_capitata_PredGene_g13546.t1,1,3,1,5,6,3
Montipora_capitata_PredGene_g50917.t1,745,604,379,12,13,12
Montipora_capitata_PredGene_g2381.t1,0,0,0,7,9,15
Montipora_capitata_PredGene_g30603.t1,15,23,13,0,9,5
Montipora_capitata_PredGene_g29320.t1,21,0,0,30,10,16
Montipora_capitata_PredGene_g49157.t1,407,463,414,10,12,18
Montipora_capitata_PredGene_g6713.t1,0,0,0,7,3,4
Montipora_capitata_PredGene_g51215.t1,103,326,0,0,25,0
Montipora_capitata_PredGene_g67855.t1,708,738,913,12,16,15
Montipora_capitata_PredGene_g50492.t1,0,0,0,4,7,7
Montipora_capitata_PredGene_g19438.t1,0,4,0,9,8,11
Montipora_capitata_PredGene_g42256.t1,0,0,0,26,61,13
Montipora_capitata_PredGene_g62699.t1,0,3,0,10,5,0
Montipora_capitata_PredGene_g54801.t1,0,0,0,14,8,3
Montipora_capitata_PredGene_g54165.t1,449,253,191,65,42,19
Montipora_capitata_PredGene_g14325.t1,1,0,2,27,1,17
Montipora_capitata_PredGene_g37415.t1,172,295,195,10,0,4
Montipora_capitata_PredGene_g23832.t1,265,146,155,30,29,28
Montipora_capitata_PredGene_g12911.t1,3,0,0,12,11,8
Montipora_capitata_PredGene_g59777.t1,0,0,0,15,17,14
Montipora_capitata_PredGene_g68614.t1,0,0,0,0,0,10
Montipora_capitata_PredGene_g5772.t1,0,0,0,12,21,12
Montipora_capitata_PredGene_g10160.t1,138,203,94,7,0,5
Montipora_capitata_PredGene_g30041.t1,44,48,35,25,11,14
Montipora_capitata_PredGene_g12657.t1,0,0,0,5,10,11
Montipora_capitata_PredGene_g35185.t1,184,147,200,14,21,33
Montipora_capitata_PredGene_adi2mcaRNA24928_R0.t1,3,0,0,22,18,29
Montipora_capitata_PredGene_g36219.t1,0,10,11,0,0,4
Montipora_capitata_PredGene_g45879.t1,0,0,0,4,3,1
Montipora_capitata_PredGene_g25063.t1,52,76,133,2,7,5
Montipora_capitata_PredGene_g39625.t1,13,3,8,10,15,14
Montipora_capitata_PredGene_g18889.t1,0,0,0,0,0,1
Montipora_capitata_PredGene_g964.t1,0,0,0,6,0,20
Montipora_capitata_PredGene_g60445.t1,0,0,0,1,2,0
Montipora_capitata_PredGene_g35024.t1,361,398,388,24,26,22
Montipora_capitata_PredGene_adi2mcaRNA35334_R7.t1,21,67,70,15,46,41
Montipora_capitata_PredGene_g34249.t1,0,0,0,29,10,27
Montipora_capitata_PredGene_g14280.t1,9,0,0,22,43,31
Montipora_capitata_PredGene_g52218.t1,0,0,0,0,5,0
Montipora_capitata_PredGene_g46298.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_g55047.t1,0,0,0,5,2,5
Montipora_capitata_PredGene_g29415.t1,128,78,21,11,9,3
Montipora_capitata_PredGene_adi2mcaRNA16632_R0.t1,0,0,0,2,3,1
Montipora_capitata_PredGene_g41053.t1,105,108,128,14,25,27
Montipora_capitata_PredGene_g52433.t1,62,104,47,35,25,23
Montipora_capitata_PredGene_g3839.t1,2,3,0,47,22,25
Montipora_capitata_PredGene_g37417.t1,0,0,0,5,9,16
Montipora_capitata_PredGene_g6813.t1,3,13,33,34,33,27
Montipora_capitata_PredGene_adi2mcaRNA8129_R3.t1,10,5,6,27,36,28
Montipora_capitata_PredGene_g27612.t1,1562,1250,944,23,27,30
Montipora_capitata_PredGene_g28523.t1,14,14,32,8,15,14
Montipora_capitata_PredGene_g29322.t1,1104,893,655,34,17,34
Montipora_capitata_PredGene_g19709.t1,0,0,0,19,18,27
Montipora_capitata_PredGene_g13802.t1,0,0,0,5,5,1
Montipora_capitata_PredGene_g70757.t1,0,0,6,8,17,12
Montipora_capitata_PredGene_g6144.t1,23,27,0,62,86,62
Montipora_capitata_PredGene_g24197.t1,0,0,0,13,10,10
Montipora_capitata_PredGene_g42425.t1,0,0,0,15,11,6
Montipora_capitata_PredGene_adi2mcaRNA25415_R1.t1,12,5,5,0,3,0
Montipora_capitata_PredGene_g22337.t1,7,2,6,23,21,26
Montipora_capitata_PredGene_g8130.t1,19,6,60,25,10,17
Montipora_capitata_PredGene_g47531.t1,13,10,0,46,23,28
Montipora_capitata_PredGene_g38712.t1,16,3,4,9,9,8
Montipora_capitata_PredGene_g7696.t1,0,0,0,7,5,2
Montipora_capitata_PredGene_g55989.t1,0,0,0,0,0,0
