"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"3271","GO:0019800",0.601732770764538,0.827434586870936,1,3,"peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan","BP"
"4221","GO:0032735",0.60173309967351,0.827434350624405,1,3,"positive regulation of interleukin-12 production","BP"
"1335","GO:0006231",0.601736696199358,0.827431767322782,1,3,"dTMP biosynthetic process","BP"
"2445","GO:0010564",0.601738772951205,0.827430275617342,1,3,"regulation of cell cycle process","BP"
"1437","GO:0006488",0.601745300560197,0.827425586881924,1,3,"dolichol-linked oligosaccharide biosynthetic process","BP"
"2935","GO:0016409",0.601754503916499,0.827418976002962,1,3,"palmitoyltransferase activity","MF"
"3130","GO:0018230",0.601754503916499,0.827418976002962,1,3,"peptidyl-L-cysteine S-palmitoylation","BP"
"3144","GO:0018345",0.601754503916499,0.827418976002962,1,3,"protein palmitoylation","BP"
"3256","GO:0019706",0.601754503916499,0.827418976002962,1,3,"protein-cysteine S-palmitoyltransferase activity","MF"
"1522","GO:0006706",0.601780378219334,0.82740038914923,1,3,"steroid catabolic process","BP"
"1347","GO:0006271",0.601806490315364,0.827381629942967,1,3,"DNA strand elongation involved in DNA replication","BP"
"8410","GO:0120092",0.60184780745996,0.827351944086043,1,3,"crotonyl-CoA hydratase activity","MF"
"3783","GO:0030970",0.601897783557276,0.827316031692106,1,3,"retrograde protein transport, ER to cytosol","BP"
"1305","GO:0006104",0.601900601590218,0.827314006508999,1,3,"succinyl-CoA metabolic process","BP"
"2111","GO:0008586",0.60193653155162,0.827288183798006,1,3,"imaginal disc-derived wing vein morphogenesis","BP"
"7591","GO:0071380",0.60201556531111,0.827231372237952,1,3,"cellular response to prostaglandin E stimulus","BP"
"5539","GO:0044389",0.602071861381868,0.827190896460556,1,3,"ubiquitin-like protein ligase binding","MF"
"24","GO:0000083",0.602193333470271,0.827103535793159,1,3,"regulation of transcription involved in G1/S transition of mitotic cell cycle","BP"
"6482","GO:0050976",0.602255860870758,0.827058554033079,1,3,"detection of mechanical stimulus involved in sensory perception of touch","BP"
"5835","GO:0045989",0.60227834622767,0.827042376054744,1,3,"positive regulation of striated muscle contraction","BP"
"6912","GO:0060298",0.60227834622767,0.827042376054744,1,3,"positive regulation of sarcomere organization","BP"
"2898","GO:0016251",0.602286610087488,0.827036430006505,1,3,"RNA polymerase II general transcription initiation factor activity","MF"
"8474","GO:0140575",0.60229901105321,0.827027506917841,1,3,"transmembrane monodehydroascorbate reductase activity","MF"
"8475","GO:0140576",0.60229901105321,0.827027506917841,1,3,"ascorbate homeostasis","BP"
"4207","GO:0032693",0.602320885955031,0.827011766009547,1,3,"negative regulation of interleukin-10 production","BP"
"7683","GO:0071786",0.602322729432023,0.827010439423487,1,3,"endoplasmic reticulum tubular network organization","BP"
"2344","GO:0009987",0.60233299849038,0.827003049520457,1,3,"cellular process","BP"
"4054","GO:0032079",0.602403921718851,0.826952004608023,1,3,"positive regulation of endodeoxyribonuclease activity","BP"
"3674","GO:0030522",0.602449787522361,0.826918987938651,1,3,"intracellular receptor signaling pathway","BP"
"5611","GO:0045116",0.602506107246563,0.826878439415065,1,3,"protein neddylation","BP"
"7781","GO:0072332",0.602577193282909,0.82682724925289,1,3,"intrinsic apoptotic signaling pathway by p53 class mediator","BP"
"2003","GO:0008270",0.602579750518531,0.47924945714067,31,121,"zinc ion binding","MF"
"1202","GO:0005839",0.602653991515285,0.826771932690446,1,3,"proteasome core complex","CC"
"4173","GO:0032511",0.602661558270984,0.826766481744662,1,3,"late endosome to vacuole transport via multivesicular body sorting pathway","BP"
"4716","GO:0035385",0.60266590397871,0.826763351122847,1,3,"Roundabout signaling pathway","BP"
"9158","GO:1905907",0.602686528107896,0.826748493032644,1,3,"negative regulation of amyloid fibril formation","BP"
"1054","GO:0005484",0.602716981932453,0.82672655163215,1,3,"SNAP receptor activity","MF"
"4372","GO:0033563",0.602723448010809,0.826721892674219,1,3,"dorsal/ventral axon guidance","BP"
"1375","GO:0006333",0.602770560644007,0.82668794405459,1,3,"chromatin assembly or disassembly","BP"
"2062","GO:0008408",0.602815768755844,0.826655363038187,1,3,"3'-5' exonuclease activity","MF"
"4232","GO:0032780",0.602870270447555,0.826616078029865,1,3,"negative regulation of ATPase activity","BP"
"8819","GO:1903169",0.602874421549585,0.826613085624322,1,3,"regulation of calcium ion transmembrane transport","BP"
"3905","GO:0031390",0.603013569255141,0.826512755386542,1,3,"Ctf18 RFC-like complex","CC"
"2819","GO:0015934",0.60307513712874,0.82646834873716,1,3,"large ribosomal subunit","CC"
"6050","GO:0047555",0.60313925357022,0.826422094691793,1,3,"3',5'-cyclic-GMP phosphodiesterase activity","MF"
"6702","GO:0051901",0.603231013618112,0.826355882002353,1,3,"positive regulation of mitochondrial depolarization","BP"
"8771","GO:1902824",0.60327954203303,0.826320856835406,1,3,"positive regulation of late endosome to lysosome transport","BP"
"4239","GO:0032794",0.603291596435964,0.826312155788939,1,3,"GTPase activating protein binding","MF"
"1243","GO:0005925",0.603558790615694,0.522838634660055,13,51,"focal adhesion","CC"
"2052","GO:0008380",0.603852462360628,0.527734544478888,12,47,"RNA splicing","BP"
"2917","GO:0016323",0.604965633042775,0.512575047481821,15,59,"basolateral plasma membrane","CC"
"5961","GO:0046777",0.623274689688733,0.536227364093954,8,32,"protein autophosphorylation","BP"
"1912","GO:0008022",0.628968296273764,0.530173789289512,8,32,"protein C-terminus binding","MF"
"150","GO:0000781",0.629253579600684,0.54087440180866,7,28,"chromosome, telomeric region","CC"
"6662","GO:0051726",0.630830269892125,0.519046630915908,9,36,"regulation of cell cycle","BP"
"2717","GO:0015293",0.630931213294626,0.518938766272516,9,36,"symporter activity","MF"
"1191","GO:0005814",0.631916699138993,0.551632144692142,6,24,"centriole","CC"
"2465","GO:0010629",0.632030125251591,0.503351254787011,11,44,"negative regulation of gene expression","BP"
"232","GO:0001503",0.633566872703942,0.53626473159474,7,28,"ossification","BP"
"6537","GO:0051216",0.633666309483298,0.549761957771061,6,24,"cartilage development","BP"
"1413","GO:0006417",0.63369403417271,0.549732289900805,6,24,"regulation of translation","BP"
"2437","GO:0010506",0.636942187501568,0.586998584450478,4,16,"regulation of autophagy","BP"
"3436","GO:0021987",0.637077968728764,0.586854013898499,4,16,"cerebral cortex development","BP"
"7273","GO:0065003",0.637310000420948,0.586606893652774,4,16,"protein-containing complex assembly","BP"
"6442","GO:0050877",0.637942162569468,0.562583757639851,5,20,"nervous system process","BP"
"1365","GO:0006302",0.638223201456387,0.585633465227945,4,16,"double-strand break repair","BP"
"660","GO:0003712",0.638468637344458,0.58537161270112,4,16,"transcription coregulator activity","MF"
"1167","GO:0005773",0.638481971363909,0.585357384011399,4,16,"vacuole","CC"
"149","GO:0000776",0.639169553146791,0.584623277825931,4,16,"kinetochore","CC"
"6511","GO:0051082",0.639734557573068,0.584019470054848,4,16,"unfolded protein binding","MF"
"6367","GO:0050679",0.640073161476083,0.583657363518642,4,16,"positive regulation of epithelial cell proliferation","BP"
"1744","GO:0007219",0.640207758022101,0.583513372904242,4,16,"Notch signaling pathway","BP"
"6998","GO:0060548",0.640541264781134,0.583156462564513,4,16,"negative regulation of cell death","BP"
"1001","GO:0005230",0.641807684238048,0.581799526318198,4,16,"extracellular ligand-gated ion channel activity","MF"
"2735","GO:0015485",0.643400799219117,0.580088832744144,4,16,"cholesterol binding","MF"
"6777","GO:0055037",0.643502451153007,0.579979537805107,4,16,"recycling endosome","CC"
"1822","GO:0007420",0.643997463293775,0.457900451970447,19,76,"brain development","BP"
"1734","GO:0007204",0.645972460642816,0.611010458242832,3,12,"positive regulation of cytosolic calcium ion concentration","BP"
"7360","GO:0070373",0.646020658517943,0.610959090736833,3,12,"negative regulation of ERK1 and ERK2 cascade","BP"
"5747","GO:0045732",0.647040609645359,0.609871042680355,3,12,"positive regulation of protein catabolic process","BP"
"1931","GO:0008076",0.64705505425857,0.609855619644631,3,12,"voltage-gated potassium channel complex","CC"
"3459","GO:0022626",0.647448545182826,0.575723647432502,4,16,"cytosolic ribosome","CC"
"1082","GO:0005575",0.647712425156195,0.409223580931404,60,236,"cellular_component","CC"
"2274","GO:0009653",0.648427618119669,0.608388292534482,3,12,"anatomical structure morphogenesis","BP"
"2099","GO:0008543",0.648916782534231,0.60786449756442,3,12,"fibroblast growth factor receptor signaling pathway","BP"
"2976","GO:0016573",0.64894936947334,0.607829587576514,3,12,"histone acetylation","BP"
"1078","GO:0005544",0.649243369458068,0.607514538316649,3,12,"calcium-dependent phospholipid binding","MF"
"844","GO:0004601",0.649822170243351,0.606893820149397,3,12,"peroxidase activity","MF"
"7892","GO:0090103",0.650307810713046,0.606372519941592,3,12,"cochlea morphogenesis","BP"
"2718","GO:0015297",0.650601648372064,0.606056889327187,3,12,"antiporter activity","MF"
"3526","GO:0030133",0.651047541778481,0.605577612724095,3,12,"transport vesicle","CC"
"3740","GO:0030855",0.652051163895755,0.604497469795718,3,12,"epithelial cell differentiation","BP"
"666","GO:0003725",0.659084970380023,0.651681256564727,2,8,"double-stranded RNA binding","MF"
"1704","GO:0007162",0.65991173807965,0.650805748970073,2,8,"negative regulation of cell adhesion","BP"
"7583","GO:0071361",0.660838540905504,0.649822432393048,2,8,"cellular response to ethanol","BP"
"6464","GO:0050919",0.661305859776776,0.649325863877182,2,8,"negative chemotaxis","BP"
"303","GO:0001709",0.661426713358475,0.649197363651796,2,8,"cell fate determination","BP"
"6232","GO:0048661",0.661672450860976,0.648935973369462,2,8,"positive regulation of smooth muscle cell proliferation","BP"
"5355","GO:0043327",0.661673854202396,0.648934480236144,2,8,"chemotaxis to cAMP","BP"
"6589","GO:0051384",0.661716289999235,0.648889327073469,2,8,"response to glucocorticoid","BP"
"6293","GO:0048814",0.661942378086363,0.648648691006184,2,8,"regulation of dendrite morphogenesis","BP"
"5319","GO:0043204",0.661975672702622,0.45513501078108,14,57,"perikaryon","CC"
"4135","GO:0032421",0.662797430017248,0.647737545096007,2,8,"stereocilium bundle","CC"
"3529","GO:0030136",0.662827338807079,0.647705643403445,2,8,"clathrin-coated vesicle","CC"
"9391","GO:2000378",0.662932924724248,0.647593005358238,2,8,"negative regulation of reactive oxygen species metabolic process","BP"
"1627","GO:0006959",0.663184361802962,0.647324670101044,2,8,"humoral immune response","BP"
"1234","GO:0005903",0.66334032961166,0.64715814619164,2,8,"brush border","CC"
"9390","GO:2000377",0.663815287306619,0.646650693141449,2,8,"regulation of reactive oxygen species metabolic process","BP"
"478","GO:0002250",0.663852358980134,0.646611062961174,2,8,"adaptive immune response","BP"
"6613","GO:0051491",0.664028836330658,0.646422361975645,2,8,"positive regulation of filopodium assembly","BP"
"3810","GO:0031072",0.664056164074565,0.646393134878227,2,8,"heat shock protein binding","MF"
"1169","GO:0005776",0.664108270113654,0.64633740248766,2,8,"autophagosome","CC"
"1766","GO:0007271",0.664125095584694,0.646319404682145,2,8,"synaptic transmission, cholinergic","BP"
"4999","GO:0040018",0.664175790255842,0.64626517379786,2,8,"positive regulation of multicellular organism growth","BP"
"2892","GO:0016236",0.66472387453872,0.645678473926485,2,8,"macroautophagy","BP"
"8422","GO:0120163",0.664762041324194,0.645637591886754,2,8,"negative regulation of cold-induced thermogenesis","BP"
"2972","GO:0016567",0.66485451008877,0.437966209863465,18,73,"protein ubiquitination","BP"
"1921","GO:0008047",0.665004465079801,0.645377841983089,2,8,"enzyme activator activity","MF"
"3928","GO:0031462",0.66511300765089,0.645261497173046,2,8,"Cul2-RING ubiquitin ligase complex","CC"
"281","GO:0001657",0.665342627095658,0.645015281210049,2,8,"ureteric bud development","BP"
"705","GO:0003953",0.665463198490973,0.644885945576167,2,8,"NAD+ nucleosidase activity","MF"
"1436","GO:0006487",0.665814837979531,0.644508550753858,2,8,"protein N-linked glycosylation","BP"
"1245","GO:0005929",0.66597686274076,0.428994400610848,21,85,"cilium","CC"
"6169","GO:0048468",0.666282972819643,0.644005677080585,2,8,"cell development","BP"
"2024","GO:0008307",0.666364026397983,0.643918556412582,2,8,"structural constituent of muscle","MF"
"6567","GO:0051287",0.66686107031356,0.643383969038981,2,8,"NAD binding","MF"
"1442","GO:0006511",0.666904307942568,0.479073293191466,9,37,"ubiquitin-dependent protein catabolic process","BP"
"3470","GO:0022857",0.667213022846897,0.458910207692589,12,49,"transmembrane transporter activity","MF"
"2425","GO:0010466",0.667497424280493,0.642698698815115,2,8,"negative regulation of peptidase activity","BP"
"3039","GO:0016829",0.668477611309469,0.46974306337371,10,41,"lyase activity","MF"
"6582","GO:0051321",0.670765760621797,0.507835403405054,6,25,"meiotic cell cycle","BP"
"8263","GO:0099056",0.671528059178007,0.506980002140298,6,25,"integral component of presynaptic membrane","CC"
"1646","GO:0007010",0.675124994137279,0.502932590388798,6,25,"cytoskeleton organization","BP"
"2654","GO:0015031",0.675780738448736,0.412131085513324,24,97,"protein transport","BP"
"1667","GO:0007049",0.675967450593132,0.406805858291953,27,109,"cell cycle","BP"
"1555","GO:0006812",0.678089373088543,0.516610106338952,5,21,"cation transport","BP"
"6185","GO:0048511",0.679082911173151,0.515481744260212,5,21,"rhythmic process","BP"
"1977","GO:0008202",0.683924656147265,0.5099605133646,5,21,"steroid metabolic process","BP"
"1060","GO:0005509",0.684431536512544,0.387438736055346,35,141,"calcium ion binding","MF"
"7286","GO:0070062",0.688770505258519,0.365238395960485,61,243,"extracellular exosome","CC"
"8867","GO:1903561",0.689801899089536,0.526029561385952,4,17,"extracellular vesicle","CC"
"2464","GO:0010628",0.689988698602741,0.413086925886169,17,70,"positive regulation of gene expression","BP"
"3303","GO:0019903",0.690045218871995,0.525747976613519,4,17,"protein phosphatase binding","MF"
"2427","GO:0010468",0.690110624384443,0.428063406739827,13,54,"regulation of gene expression","BP"
"1189","GO:0005811",0.690234863712466,0.525528433104403,4,17,"lipid droplet","CC"
"2323","GO:0009898",0.690734451901381,0.524949768196064,4,17,"cytoplasmic side of plasma membrane","CC"
"3616","GO:0030326",0.692161284684748,0.523294582821152,4,17,"embryonic limb morphogenesis","BP"
"7539","GO:0071222",0.692421186163593,0.522992685489092,4,17,"cellular response to lipopolysaccharide","BP"
"321","GO:0001756",0.692883568609619,0.522455283614107,4,17,"somitogenesis","BP"
"4284","GO:0032991",0.695906137877762,0.382041041840694,29,118,"protein-containing complex","CC"
"3873","GO:0031267",0.698901273685765,0.442327431963653,9,38,"small GTPase binding","MF"
"8513","GO:1900087",0.699981119310211,0.721496805227793,1,4,"positive regulation of G1/S transition of mitotic cell cycle","BP"
"8539","GO:1900244",0.700012472520561,0.721463774401121,1,4,"positive regulation of synaptic vesicle endocytosis","BP"
"6408","GO:0050801",0.700049133514125,0.721425147574525,1,4,"ion homeostasis","BP"
"1929","GO:0008066",0.700059623973869,0.721414093759768,1,4,"glutamate receptor activity","MF"
"7473","GO:0070885",0.700154001845763,0.721314630924246,1,4,"negative regulation of calcineurin-NFAT signaling cascade","BP"
"5625","GO:0045170",0.700168078353672,0.721299793412339,1,4,"spectrosome","CC"
"5469","GO:0043966",0.700334420273713,0.721124407970306,1,4,"histone H3 acetylation","BP"
"8842","GO:1903351",0.700775135767971,0.720659279374036,1,4,"cellular response to dopamine","BP"
"3061","GO:0016925",0.700822282665771,0.720609481854467,1,4,"protein sumoylation","BP"
